Participant_ID,Trial_Number,Reaction_Time,Accuracy,Presentation_Rate,item,triplet,Sentence_Type,Experiment,Location
p_5329568,157,420,0,125,i_31,,baseline,2a,Central
p_5329568,158,1096,1,250,i_136,24,transposed,2a,Central
p_5329568,159,404,1,250,i_190,78,control,2a,Central
p_5329568,160,419,1,250,i_115,3,transposed,2a,Central
p_5329568,161,433,1,250,i_80,,baseline,2a,Central
p_5329568,162,454,1,125,i_224,112,control,2a,Central
p_5329568,163,388,1,250,i_100,,baseline,2a,Central
p_5329568,164,462,1,250,i_61,,baseline,2a,Central
p_5329568,165,443,1,250,i_131,19,transposed,2a,Central
p_5329568,166,998,1,250,i_94,,baseline,2a,Central
p_5329568,167,544,1,125,i_51,,baseline,2a,Central
p_5329568,168,637,1,250,i_134,22,transposed,2a,Central
p_5329568,169,790,1,125,i_217,105,control,2a,Central
p_5329568,170,401,1,250,i_193,81,control,2a,Central
p_5329568,171,540,1,250,i_181,69,control,2a,Central
p_5329568,172,549,1,250,i_88,,baseline,2a,Central
p_5329568,173,794,1,125,i_46,,baseline,2a,Central
p_5329568,174,449,1,250,i_121,9,transposed,2a,Central
p_5329568,175,625,1,125,i_50,,baseline,2a,Central
p_5329568,176,475,1,125,i_5,,baseline,2a,Central
p_5329568,177,630,0,125,i_167,55,transposed,2a,Central
p_5329568,178,901,1,125,i_158,46,transposed,2a,Central
p_5329568,179,406,1,250,i_129,17,transposed,2a,Central
p_5329568,180,561,1,125,i_14,,baseline,2a,Central
p_5329568,181,1226,1,125,i_218,106,control,2a,Central
p_5329568,182,877,1,125,i_166,54,transposed,2a,Central
p_5329568,183,380,1,250,i_184,72,control,2a,Central
p_5329568,184,455,1,125,i_18,,baseline,2a,Central
p_5329568,185,740,0,125,i_156,44,transposed,2a,Central
p_5329568,186,696,1,125,i_44,,baseline,2a,Central
p_5329568,187,545,1,125,i_13,,baseline,2a,Central
p_5329568,188,590,1,125,i_30,,baseline,2a,Central
p_5329568,189,460,1,250,i_179,67,control,2a,Central
p_5329568,190,371,1,250,i_102,,baseline,2a,Central
p_5329568,191,561,0,125,i_205,93,control,2a,Central
p_5329568,192,473,1,125,i_28,,baseline,2a,Central
p_5329568,193,511,1,125,i_41,,baseline,2a,Central
p_5329568,194,388,1,250,i_67,,baseline,2a,Central
p_5329568,195,417,1,125,i_202,90,control,2a,Central
p_5329568,196,335,1,250,i_133,21,transposed,2a,Central
p_5329568,197,674,1,250,i_72,,baseline,2a,Central
p_5329568,198,689,1,125,i_45,,baseline,2a,Central
p_5329568,199,374,1,250,i_173,61,control,2a,Central
p_5329568,200,327,1,250,i_76,,baseline,2a,Central
p_5329568,201,354,1,250,i_111,,baseline,2a,Central
p_5329568,202,270,1,250,i_62,,baseline,2a,Central
p_5329568,203,343,1,250,i_172,60,control,2a,Central
p_5329568,204,429,1,250,i_106,,baseline,2a,Central
p_5329568,205,419,1,250,i_89,,baseline,2a,Central
p_5329568,206,495,1,250,i_119,7,transposed,2a,Central
p_5329568,207,558,1,125,i_214,102,control,2a,Central
p_5329568,208,381,1,250,i_114,2,transposed,2a,Central
p_5329568,209,671,1,125,i_223,111,control,2a,Central
p_5329568,210,551,1,125,i_198,86,control,2a,Central
p_5329568,211,949,1,125,i_219,107,control,2a,Central
p_5329568,212,431,1,125,i_12,,baseline,2a,Central
p_5329568,213,355,1,250,i_90,,baseline,2a,Central
p_5329568,214,354,1,250,i_92,,baseline,2a,Central
p_5329568,215,751,1,250,i_126,14,transposed,2a,Central
p_5329568,216,1045,1,250,i_170,58,control,2a,Central
p_5329568,217,348,1,250,i_113,1,transposed,2a,Central
p_5329568,218,433,1,125,i_23,,baseline,2a,Central
p_5329568,219,475,1,250,i_110,,baseline,2a,Central
p_5329568,220,512,1,125,i_26,,baseline,2a,Central
p_5329568,221,414,1,250,i_189,77,control,2a,Central
p_5329568,222,390,1,250,i_73,,baseline,2a,Central
p_5329568,223,348,1,250,i_79,,baseline,2a,Central
p_5329568,224,478,1,250,i_85,,baseline,2a,Central
p_5329580,1,1600.4,1,250,i_119,7,control,2a,Central
p_5329580,2,1197.3,0,125,i_205,93,transposed,2a,Central
p_5329580,3,1143.2,1,250,i_121,9,control,2a,Central
p_5329580,4,1154.2,1,250,i_128,16,control,2a,Central
p_5329580,5,1085.7,1,250,i_134,22,control,2a,Central
p_5329580,6,864.6,1,250,i_81,,baseline,2a,Central
p_5329580,7,776.1,1,250,i_183,71,transposed,2a,Central
p_5329580,8,1498,1,250,i_77,,baseline,2a,Central
p_5329580,9,1260.9,1,250,i_111,,baseline,2a,Central
p_5329580,10,734.4,1,125,i_145,33,control,2a,Central
p_5329580,11,2321.9,1,125,i_31,,baseline,2a,Central
p_5329580,12,1330.3,1,250,i_98,,baseline,2a,Central
p_5329580,13,827.8,1,125,i_202,90,transposed,2a,Central
p_5329580,14,853.1,1,250,i_72,,baseline,2a,Central
p_5329580,15,507.3,1,125,i_146,34,control,2a,Central
p_5329580,16,1221.6,1,125,i_14,,baseline,2a,Central
p_5329580,17,677.7,1,250,i_186,74,transposed,2a,Central
p_5329580,18,2179.5,1,250,i_176,64,transposed,2a,Central
p_5329580,19,864.7,0,125,i_197,85,transposed,2a,Central
p_5329580,20,1300.5,1,125,i_55,,baseline,2a,Central
p_5329580,21,493.1,1,250,i_117,5,control,2a,Central
p_5329580,22,725.2,1,250,i_58,,baseline,2a,Central
p_5329580,23,914.4,1,125,i_19,,baseline,2a,Central
p_5329580,24,792.6,1,125,i_200,88,transposed,2a,Central
p_5329580,25,591.5,1,125,i_51,,baseline,2a,Central
p_5329580,26,632,1,250,i_108,,baseline,2a,Central
p_5329580,27,681,1,250,i_102,,baseline,2a,Central
p_5329580,28,863,0,125,i_204,92,transposed,2a,Central
p_5329580,29,873.9,1,125,i_211,99,transposed,2a,Central
p_5329580,30,1552.9,1,250,i_113,1,control,2a,Central
p_5329580,31,756.3,1,250,i_189,77,transposed,2a,Central
p_5329580,32,1288.5,0,125,i_218,106,transposed,2a,Central
p_5329580,33,788.6,1,250,i_116,4,control,2a,Central
p_5329580,34,842.6,1,125,i_147,35,control,2a,Central
p_5329580,35,433.3,1,125,i_53,,baseline,2a,Central
p_5329580,36,1058.8,1,125,i_154,42,control,2a,Central
p_5329580,37,624.6,1,125,i_48,,baseline,2a,Central
p_5329580,38,879.6,0,125,i_28,,baseline,2a,Central
p_5329580,39,1297.6,1,125,i_216,104,transposed,2a,Central
p_5329580,40,643.3,1,125,i_23,,baseline,2a,Central
p_5329580,41,529.7,1,250,i_127,15,control,2a,Central
p_5329580,42,1136.1,1,250,i_169,57,transposed,2a,Central
p_5329580,43,1360.1,1,125,i_152,40,control,2a,Central
p_5329580,44,555.9,1,250,i_70,,baseline,2a,Central
p_5329580,45,997,1,125,i_30,,baseline,2a,Central
p_5329580,46,499,1,125,i_160,48,control,2a,Central
p_5329580,47,1636.6,1,125,i_2,,baseline,2a,Central
p_5329580,48,589.1,1,250,i_187,75,transposed,2a,Central
p_5329580,49,485.2,1,250,i_139,27,control,2a,Central
p_5329580,50,756.4,1,250,i_69,,baseline,2a,Central
p_5329580,51,1687.9,1,250,i_124,12,control,2a,Central
p_5329580,52,653.9,1,250,i_125,13,control,2a,Central
p_5329580,53,496.9,0,125,i_223,111,transposed,2a,Central
p_5329580,54,406.9,1,250,i_195,83,transposed,2a,Central
p_5329580,55,612.3,1,250,i_87,,baseline,2a,Central
p_5329580,56,1010.6,1,125,i_29,,baseline,2a,Central
p_5329580,57,1027.3,1,125,i_166,54,control,2a,Central
p_5329580,58,2744.2,1,250,i_74,,baseline,2a,Central
p_5329580,59,423.4,1,250,i_133,21,control,2a,Central
p_5329580,60,1114.4,1,125,i_143,31,control,2a,Central
p_5329580,61,476.2,1,125,i_17,,baseline,2a,Central
p_5329580,62,547.7,1,125,i_10,,baseline,2a,Central
p_5329580,63,912.9,1,250,i_71,,baseline,2a,Central
p_5329580,64,720.7,1,250,i_73,,baseline,2a,Central
p_5329580,65,644.6,1,125,i_4,,baseline,2a,Central
p_5329580,66,523.6,1,125,i_33,,baseline,2a,Central
p_5329580,67,1047.2,0,125,i_206,94,transposed,2a,Central
p_5329580,68,605.5,1,250,i_89,,baseline,2a,Central
p_5329580,69,1271.6,1,250,i_80,,baseline,2a,Central
p_5329580,70,742.8,1,250,i_75,,baseline,2a,Central
p_5329580,71,647.5,1,250,i_88,,baseline,2a,Central
p_5329580,72,950.6,1,250,i_76,,baseline,2a,Central
p_5329580,73,740.6,1,250,i_100,,baseline,2a,Central
p_5329580,74,2273.1,1,250,i_60,,baseline,2a,Central
p_5329580,75,721.3,1,250,i_103,,baseline,2a,Central
p_5329580,76,830.8,1,125,i_163,51,control,2a,Central
p_5329580,77,518.8,1,250,i_135,23,control,2a,Central
p_5329580,78,1174.3,1,125,i_22,,baseline,2a,Central
p_5329580,79,1232.8,0,125,i_203,91,transposed,2a,Central
p_5329580,80,666.7,1,250,i_94,,baseline,2a,Central
p_5329580,81,730.5,1,250,i_91,,baseline,2a,Central
p_5329580,82,428.2,1,125,i_148,36,control,2a,Central
p_5329580,83,517,1,250,i_184,72,transposed,2a,Central
p_5329580,84,466.6,1,250,i_196,84,transposed,2a,Central
p_5329580,85,893.6,1,125,i_208,96,transposed,2a,Central
p_5329580,86,490.3,1,125,i_164,52,control,2a,Central
p_5329580,87,439.5,1,250,i_132,20,control,2a,Central
p_5329580,88,1298.4,1,125,i_224,112,transposed,2a,Central
p_5329580,89,684.9,1,250,i_110,,baseline,2a,Central
p_5329580,90,1075.7,0,250,i_99,,baseline,2a,Central
p_5329580,91,488.3,1,250,i_126,14,control,2a,Central
p_5329580,92,513.8,1,125,i_43,,baseline,2a,Central
p_5329580,93,584.2,1,125,i_15,,baseline,2a,Central
p_5329580,94,766.5,1,250,i_61,,baseline,2a,Central
p_5329580,95,628.2,1,250,i_112,,baseline,2a,Central
p_5329580,96,980.9,1,250,i_182,70,transposed,2a,Central
p_5329580,97,790.9,1,125,i_39,,baseline,2a,Central
p_5329580,98,1638.6,1,125,i_207,95,transposed,2a,Central
p_5329580,99,535.5,1,125,i_40,,baseline,2a,Central
p_5329580,100,1000.9,1,250,i_190,78,transposed,2a,Central
p_5329580,101,1232.2,1,125,i_150,38,control,2a,Central
p_5329580,102,930.6,1,250,i_130,18,control,2a,Central
p_5329580,103,796,1,250,i_63,,baseline,2a,Central
p_5329580,104,502.3,1,125,i_158,46,control,2a,Central
p_5329580,105,3237.4,1,250,i_120,8,control,2a,Central
p_5329580,106,395.2,1,125,i_47,,baseline,2a,Central
p_5329580,107,732.8,1,125,i_142,30,control,2a,Central
p_5329580,108,668.9,1,125,i_36,,baseline,2a,Central
p_5329580,109,542.4,1,125,i_8,,baseline,2a,Central
p_5329580,110,1360.8,1,125,i_201,89,transposed,2a,Central
p_5329580,111,452.6,0,250,i_92,,baseline,2a,Central
p_5329580,112,827.8,1,125,i_46,,baseline,2a,Central
p_5329580,113,1374.8,1,250,i_188,76,transposed,2a,Central
p_5329580,114,358.9,1,250,i_137,25,control,2a,Central
p_5329580,115,826.8,1,250,i_109,,baseline,2a,Central
p_5329580,116,928,1,250,i_105,,baseline,2a,Central
p_5329580,117,1092.1,1,250,i_93,,baseline,2a,Central
p_5329580,118,395.5,1,125,i_213,101,transposed,2a,Central
p_5329580,119,547.3,1,125,i_54,,baseline,2a,Central
p_5329580,120,409,1,250,i_83,,baseline,2a,Central
p_5329580,121,686.5,1,125,i_18,,baseline,2a,Central
p_5329580,122,425.4,1,125,i_13,,baseline,2a,Central
p_5329580,123,869.2,1,125,i_20,,baseline,2a,Central
p_5329580,124,453.3,1,250,i_178,66,transposed,2a,Central
p_5329580,125,461.2,1,125,i_25,,baseline,2a,Central
p_5329580,126,1480.5,1,250,i_59,,baseline,2a,Central
p_5329580,127,411.9,1,125,i_159,47,control,2a,Central
p_5329580,128,1179,1,250,i_96,,baseline,2a,Central
p_5329580,129,613.7,1,125,i_35,,baseline,2a,Central
p_5329580,130,493.6,1,125,i_1,,baseline,2a,Central
p_5329580,131,515.6,1,125,i_24,,baseline,2a,Central
p_5329580,132,585.9,1,125,i_3,,baseline,2a,Central
p_5329580,133,817,0,250,i_192,80,transposed,2a,Central
p_5329580,134,395.7,1,250,i_131,19,control,2a,Central
p_5329580,135,430.8,0,125,i_215,103,transposed,2a,Central
p_5329580,136,734.4,0,125,i_155,43,control,2a,Central
p_5329580,137,377.4,1,250,i_140,28,control,2a,Central
p_5329580,138,1352.1,1,125,i_6,,baseline,2a,Central
p_5329580,139,773.8,0,125,i_199,87,transposed,2a,Central
p_5329580,140,845.8,1,250,i_122,10,control,2a,Central
p_5329580,141,958.1,0,125,i_168,56,control,2a,Central
p_5329580,142,2473.7,1,125,i_157,45,control,2a,Central
p_5329580,143,430.4,1,250,i_191,79,transposed,2a,Central
p_5329580,144,343.7,1,125,i_50,,baseline,2a,Central
p_5329580,145,399,1,125,i_42,,baseline,2a,Central
p_5329580,146,432.8,1,125,i_149,37,control,2a,Central
p_5329580,147,2821.9,0,250,i_179,67,transposed,2a,Central
p_5329580,148,365.1,1,250,i_174,62,transposed,2a,Central
p_5329580,149,671.4,0,125,i_214,102,transposed,2a,Central
p_5329580,150,287.3,0,125,i_52,,baseline,2a,Central
p_5329580,151,687,1,250,i_82,,baseline,2a,Central
p_5329580,152,1582.8,1,125,i_32,,baseline,2a,Central
p_5329580,153,528.6,1,125,i_9,,baseline,2a,Central
p_5329580,154,475.2,1,125,i_38,,baseline,2a,Central
p_5329580,155,1047.1,0,125,i_219,107,transposed,2a,Central
p_5329580,156,446.6,1,250,i_114,2,control,2a,Central
p_5329580,157,1008.7,1,250,i_64,,baseline,2a,Central
p_5329580,158,1050.3,1,250,i_115,3,control,2a,Central
p_5329580,159,672.8,1,125,i_41,,baseline,2a,Central
p_5329580,160,464.9,1,250,i_129,17,control,2a,Central
p_5329580,161,413.6,1,250,i_123,11,control,2a,Central
p_5329580,162,481,1,250,i_175,63,transposed,2a,Central
p_5329580,163,531.8,0,125,i_198,86,transposed,2a,Central
p_5329580,164,955.5,1,125,i_167,55,control,2a,Central
p_5329580,165,446.4,1,250,i_97,,baseline,2a,Central
p_5329580,166,388.5,1,250,i_65,,baseline,2a,Central
p_5329580,167,530,1,250,i_84,,baseline,2a,Central
p_5329580,168,914.1,1,250,i_85,,baseline,2a,Central
p_5329580,169,847.7,1,125,i_151,39,control,2a,Central
p_5329580,170,539.5,0,125,i_153,41,control,2a,Central
p_5329580,171,515.3,1,125,i_7,,baseline,2a,Central
p_5329580,172,391,1,250,i_136,24,control,2a,Central
p_5329580,173,677.5,1,250,i_118,6,control,2a,Central
p_5329580,174,461.2,1,250,i_177,65,transposed,2a,Central
p_5329580,175,615.9,1,250,i_57,,baseline,2a,Central
p_5329580,176,415.1,1,250,i_185,73,transposed,2a,Central
p_5329580,177,592.3,1,125,i_37,,baseline,2a,Central
p_5329580,178,1077.3,1,125,i_27,,baseline,2a,Central
p_5329580,179,550.7,1,250,i_106,,baseline,2a,Central
p_5329580,180,2619.1,1,250,i_101,,baseline,2a,Central
p_5329580,181,3708.2,1,125,i_210,98,transposed,2a,Central
p_5329580,182,446.1,1,250,i_86,,baseline,2a,Central
p_5329580,183,437.6,1,125,i_209,97,transposed,2a,Central
p_5329580,184,495,1,125,i_45,,baseline,2a,Central
p_5329580,185,417.9,1,250,i_107,,baseline,2a,Central
p_5329580,186,1143.3,1,125,i_56,,baseline,2a,Central
p_5329580,187,1090.3,1,250,i_78,,baseline,2a,Central
p_5329580,188,908.6,0,125,i_221,109,transposed,2a,Central
p_5329580,189,395.7,1,250,i_170,58,transposed,2a,Central
p_5329580,190,595.5,1,125,i_26,,baseline,2a,Central
p_5329580,191,734.1,0,250,i_79,,baseline,2a,Central
p_5329580,192,530.9,0,125,i_44,,baseline,2a,Central
p_5329580,193,520.3,1,250,i_180,68,transposed,2a,Central
p_5329580,194,643,1,125,i_49,,baseline,2a,Central
p_5329580,195,657.6,1,250,i_62,,baseline,2a,Central
p_5329580,196,879.6,1,250,i_193,81,transposed,2a,Central
p_5329580,197,744,1,250,i_138,26,control,2a,Central
p_5329580,198,965.8,1,250,i_194,82,transposed,2a,Central
p_5329580,199,1082,0,125,i_217,105,transposed,2a,Central
p_5329580,200,617.1,0,125,i_11,,baseline,2a,Central
p_5329580,201,3379.8,0,125,i_222,110,transposed,2a,Central
p_5329580,202,755.9,1,125,i_156,44,control,2a,Central
p_5329580,203,355.8,0,125,i_212,100,transposed,2a,Central
p_5329580,204,701,1,125,i_144,32,control,2a,Central
p_5329580,205,502.7,1,125,i_220,108,transposed,2a,Central
p_5329580,206,500,0,125,i_12,,baseline,2a,Central
p_5329580,207,367,1,125,i_34,,baseline,2a,Central
p_5329580,208,426.9,1,250,i_181,69,transposed,2a,Central
p_5329580,209,2105.7,1,250,i_68,,baseline,2a,Central
p_5329580,210,4024.6,0,250,i_104,,baseline,2a,Central
p_5329580,211,1416.4,0,250,i_171,59,transposed,2a,Central
p_5329580,212,605.1,1,125,i_165,53,control,2a,Central
p_5329580,213,494.3,1,125,i_16,,baseline,2a,Central
p_5329580,214,407.3,1,250,i_67,,baseline,2a,Central
p_5329580,215,445,1,250,i_173,61,transposed,2a,Central
p_5329580,216,1105.5,1,250,i_66,,baseline,2a,Central
p_5329580,217,484.2,1,125,i_21,,baseline,2a,Central
p_5329580,218,2553.4,1,250,i_95,,baseline,2a,Central
p_5329580,219,2583.9,0,125,i_161,49,control,2a,Central
p_5329580,220,452.6,1,250,i_90,,baseline,2a,Central
p_5329580,221,1077.1,1,125,i_162,50,control,2a,Central
p_5329580,222,389.5,1,125,i_5,,baseline,2a,Central
p_5329580,223,608.8,0,125,i_141,29,control,2a,Central
p_5329580,224,958.6,1,250,i_172,60,transposed,2a,Central
p_5329586,1,884.1,1,125,i_51,,baseline,2a,Central
p_5329586,2,1256.6,1,250,i_57,,baseline,2a,Central
p_5329586,3,2636.9,0,125,i_148,36,transposed,2a,Central
p_5329586,4,1206.9,0,125,i_19,,baseline,2a,Central
p_5329586,5,594.3,1,125,i_31,,baseline,2a,Central
p_5329586,6,801.5,1,250,i_189,77,control,2a,Central
p_5329586,7,706.8,1,250,i_135,23,transposed,2a,Central
p_5329586,8,529.6,1,250,i_133,21,transposed,2a,Central
p_5329586,9,790.4,0,125,i_209,97,control,2a,Central
p_5329586,10,651,1,250,i_177,65,control,2a,Central
p_5329586,11,763.7,1,125,i_50,,baseline,2a,Central
p_5329586,12,697.5,1,125,i_200,88,control,2a,Central
p_5329586,13,683.4,0,125,i_147,35,transposed,2a,Central
p_5329586,14,774.7,1,250,i_84,,baseline,2a,Central
p_5329586,15,608.3,1,250,i_96,,baseline,2a,Central
p_5329586,16,315.7,1,250,i_171,59,control,2a,Central
p_5329586,17,905.1,1,125,i_21,,baseline,2a,Central
p_5329586,18,583.5,1,125,i_37,,baseline,2a,Central
p_5329586,19,551.3,1,125,i_47,,baseline,2a,Central
p_5329586,20,642.5,1,250,i_85,,baseline,2a,Central
p_5329586,21,758.7,1,125,i_204,92,control,2a,Central
p_5329586,22,1391.9,1,250,i_126,14,transposed,2a,Central
p_5329586,23,388.2,1,250,i_136,24,transposed,2a,Central
p_5329586,24,464.4,1,250,i_95,,baseline,2a,Central
p_5329586,25,432,1,250,i_109,,baseline,2a,Central
p_5329586,26,932.8,1,250,i_93,,baseline,2a,Central
p_5329586,27,1106.2,0,125,i_161,49,transposed,2a,Central
p_5329586,28,784.9,0,125,i_206,94,control,2a,Central
p_5329586,29,842.1,1,250,i_104,,baseline,2a,Central
p_5329586,30,523,1,250,i_169,57,control,2a,Central
p_5329586,31,495.5,0,125,i_212,100,control,2a,Central
p_5329586,32,445.1,1,250,i_112,,baseline,2a,Central
p_5329586,33,490.6,1,250,i_86,,baseline,2a,Central
p_5329586,34,427.4,1,250,i_80,,baseline,2a,Central
p_5329586,35,486.7,1,250,i_192,80,control,2a,Central
p_5329586,36,1078.7,1,125,i_223,111,control,2a,Central
p_5329586,37,484.7,1,125,i_219,107,control,2a,Central
p_5329586,38,713.1,0,125,i_150,38,transposed,2a,Central
p_5329586,39,873.5,1,125,i_208,96,control,2a,Central
p_5329586,40,457.3,1,125,i_5,,baseline,2a,Central
p_5329586,41,1283.4,1,125,i_20,,baseline,2a,Central
p_5329586,42,719.4,1,125,i_202,90,control,2a,Central
p_5329586,43,369,1,250,i_77,,baseline,2a,Central
p_5329586,44,549.9,1,250,i_108,,baseline,2a,Central
p_5329586,45,633.5,1,250,i_59,,baseline,2a,Central
p_5329586,46,354.8,1,250,i_123,11,transposed,2a,Central
p_5329586,47,641.9,0,125,i_142,30,transposed,2a,Central
p_5329586,48,796.1,1,250,i_70,,baseline,2a,Central
p_5329586,49,468.3,1,125,i_52,,baseline,2a,Central
p_5329586,50,672.4,0,125,i_153,41,transposed,2a,Central
p_5329586,51,492.9,0,250,i_186,74,control,2a,Central
p_5329586,52,1147.4,1,250,i_127,15,transposed,2a,Central
p_5329586,53,540.2,1,125,i_49,,baseline,2a,Central
p_5329586,54,432.8,1,250,i_66,,baseline,2a,Central
p_5329586,55,331.4,1,250,i_193,81,control,2a,Central
p_5329586,56,617.9,1,125,i_22,,baseline,2a,Central
p_5329586,57,543,1,250,i_94,,baseline,2a,Central
p_5329586,58,368.9,1,250,i_69,,baseline,2a,Central
p_5329586,59,391.1,1,250,i_67,,baseline,2a,Central
p_5329586,60,715.9,0,125,i_55,,baseline,2a,Central
p_5329586,61,498,1,125,i_1,,baseline,2a,Central
p_5329586,62,753.5,1,125,i_197,85,control,2a,Central
p_5329586,63,363.4,1,250,i_176,64,control,2a,Central
p_5329586,64,414.4,1,250,i_114,2,transposed,2a,Central
p_5329586,65,697.3,1,250,i_92,,baseline,2a,Central
p_5329586,66,295.6,1,250,i_175,63,control,2a,Central
p_5329586,67,513.5,0,125,i_165,53,transposed,2a,Central
p_5329586,68,357.2,1,250,i_120,8,transposed,2a,Central
p_5329586,69,766.5,1,250,i_72,,baseline,2a,Central
p_5329586,70,371.9,1,250,i_71,,baseline,2a,Central
p_5329586,71,324.5,1,250,i_134,22,transposed,2a,Central
p_5329586,72,499.5,1,125,i_45,,baseline,2a,Central
p_5329586,73,536.5,1,125,i_6,,baseline,2a,Central
p_5329586,74,284.1,1,250,i_99,,baseline,2a,Central
p_5329586,75,287.6,1,250,i_185,73,control,2a,Central
p_5329586,76,492.9,1,125,i_8,,baseline,2a,Central
p_5329586,77,1541.2,0,125,i_158,46,transposed,2a,Central
p_5329586,78,503.2,1,125,i_29,,baseline,2a,Central
p_5329586,79,3946.5,1,125,i_218,106,control,2a,Central
p_5329586,80,778.8,1,250,i_173,61,control,2a,Central
p_5329586,81,1068.8,1,125,i_198,86,control,2a,Central
p_5329586,82,608.6,1,125,i_14,,baseline,2a,Central
p_5329586,83,614,1,125,i_216,104,control,2a,Central
p_5329586,84,889.5,0,125,i_146,34,transposed,2a,Central
p_5329586,85,562.4,0,125,i_151,39,transposed,2a,Central
p_5329586,86,1600.3,0,125,i_166,54,transposed,2a,Central
p_5329586,87,1277.6,1,125,i_3,,baseline,2a,Central
